chr	pos	ID	effectSize
3R	19300000	21182	0.18370184194568692
3R	19650000	21182	0.2640839186170154
3R	20490000	21182	1.4365628099113876
3R	20880000	21182	0.11184826759763992
3R	21210000	21182	-0.29118978028537945
3R	22920000	21182	-0.11683580678747603
3R	23080000	21182	0.000981778248272891
3R	25280000	21182	0.011606733958125975
3R	25640000	21182	-0.1199839379318208
X	160000	21183	0.0919335765023397
X	5090000	21183	-0.07781221523359379
X	7880000	21183	0.19897764078545183
X	9000000	21183	0.22811444351417698
X	10350000	21183	0.8871112977039348
X	10890000	21183	0.31717085592879374
X	12800000	21183	-0.09836164245437179
X	14580000	21183	-0.09622194304081046
X	15730000	21183	0.08394919904539373
X	16810000	21183	0.23509123739852283
X	18440000	21183	0.2446787457285497
X	19430000	21183	-0.1102780525559581
X	20170000	21183	-0.14037344948419592
X	21550000	21183	-0.1321312233135287
X	22300000	21183	0.11907230331737471
2L	70000	21183	0.20369656142804515
2L	690000	21183	-0.13241041639502013
2L	1680000	21183	-0.1292551884248825
2L	1930000	21183	0.0008571844814288243
2L	4580000	21183	-0.3734700949812614
2L	7330000	21183	-0.04574954719380746
2L	10120000	21183	0.6691379651598495
2L	10880000	21183	0.03620811598783135
2L	12630000	21183	-0.10596625524947448
2L	14100000	21183	-3.0345316760283586e-16
2R	100000	21183	2.2114771827421045e-17
2R	6140000	21183	0.3405436365576945
2R	6930000	21183	0.08813670113013639
2R	12710000	21183	0.09870609738436162
2R	14000000	21183	-0.24931785256844832
2R	17810000	21183	0.30286511534069605
2R	18480000	21183	0.036582094789489705
2R	18830000	21183	0.05229442841625222
2R	19180000	21183	0.18730375841369473
2R	19710000	21183	0.16352802058818058
3L	190000	21183	0.10635176330981184
3L	810000	21183	-8.87963272867708e-18
3L	1200000	21183	0.016889671625813257
3L	4030000	21183	-0.008674091285645752
3L	4200000	21183	0.1900369324659022
3L	4430000	21183	-2.2739275747559114e-16
3L	4670000	21183	1.2920735370338351e-16
3L	8760000	21183	0.1443673639374018
3L	9380000	21183	-8.848658545900208e-17
3L	10520000	21183	-0.1186287203511373
3L	11000000	21183	0.19423493371539538
3L	11740000	21183	0.13051800392403706
3L	12080000	21183	-7.492505185107264e-17
3L	12140000	21183	0.18444743933644941
3L	13940000	21183	0.39493868714063507
3R	90000	21183	0.7505463802948096
3R	6940000	21183	0.1929614406437071
3R	13680000	21183	-0.21298968491427556
3R	13960000	21183	1.3691067513621413
3R	14100000	21183	0.3000435574006577
3R	14230000	21183	0.13531989736695624
3R	19650000	21183	0.22848050138177253
3R	21400000	21183	0.07914100416686998
3R	21680000	21183	0.11820894411300961
3R	22900000	21183	0.05179977205391869
3R	25160000	21183	0.22585111685910003
3R	26070000	21183	0.20400645351556432
X	160000	21184	0.0919335765023397
X	5090000	21184	0.06071793516755867
X	7880000	21184	0.0
X	9000000	21184	0.21004460797137162
X	9820000	21184	-0.3175378966101305
X	9910000	21184	0.2443364179210228
X	12220000	21184	0.0
X	12600000	21184	-0.09836164245437179
X	13130000	21184	-0.01316337911033437
X	13310000	21184	0.08394919904539373
X	16860000	21184	-0.18841836791245134
X	16900000	21184	0.2446787457285497
X	20970000	21184	0.1537253561758084
X	21300000	21184	0.2443364179210228
2L	70000	21184	0.12812281489366123
2L	3940000	21184	0.14347921818309625
2L	4960000	21184	0.3113059222908516
2L	6850000	21184	0.006220470318684473
2L	9940000	21184	0.0
2L	10110000	21184	0.6691379651598495
2L	21140000	21184	-0.08273004917719648
2R	100000	21184	-0.13945257315334736
2R	3760000	21184	0.3561714690705227
2R	8950000	21184	0.49496839572943696
2R	9630000	21184	-0.25995523274761956
2R	9680000	21184	0.29923797398793034
2R	14000000	21184	-0.3120346386703413
2R	16320000	21184	0.4128824398023937
2R	18700000	21184	0.0016106753174208455
2R	19180000	21184	-0.027527274148275896
2R	19460000	21184	-2.8865663486333417e-17
2R	19690000	21184	-0.23106552633276828
2R	20710000	21184	0.17293829989726617
2R	20730000	21184	0.1206356469883271
3L	190000	21184	0.22154570830909764
3L	2120000	21184	0.34537053600226775
3L	2170000	21184	1.2920735370338351e-16
3L	3130000	21184	0.08962187181953467
3L	5120000	21184	-5.955100953238223e-17
3L	5800000	21184	0.1993484661632515
3L	8170000	21184	0.18478556548270714
3L	10250000	21184	-0.0465964834729019
3L	11200000	21184	-0.14525550387485642
3L	12750000	21184	0.1644217611234774
3L	13810000	21184	0.03112881291493394
3L	17300000	21184	-7.599449977912604e-17
3R	90000	21184	0.054198459882208366
3R	4530000	21184	-0.25332782149160304
3R	9050000	21184	0.10510737131877372
3R	11910000	21184	-0.25668670073120725
3R	12420000	21184	-0.11776619626473148
3R	13790000	21184	0.011606733958125975
3R	16720000	21184	-0.03298289436499924
3R	20690000	21184	0.28699235517869015
3R	22310000	21184	-1.4471409041173654e-17
3R	22760000	21184	-0.12257223214221782
3R	27140000	21184	0.025081173302036755
3R	27390000	21184	0.33567500488956564
X	160000	21185	0.19940840221980555
X	2430000	21185	0.0919335765023397
X	5180000	21185	-0.2760715230551142
X	5720000	21185	0.482434364851588
X	5980000	21185	0.0
X	6820000	21185	0.18880020471527292
X	8340000	21185	0.0
X	10340000	21185	0.2864301620387314
X	12800000	21185	-0.11144674631956496
X	19810000	21185	-0.041813426848743666
X	20170000	21185	0.16795496719007152
2L	70000	21185	0.04527215175882393
2L	2340000	21185	-0.15706634676702907
2L	2670000	21185	-0.34910486186126943
2L	6430000	21185	0.16931798968417816
2L	6870000	21185	-0.33895124916163055
2L	7160000	21185	0.08545373763544338
2L	7230000	21185	0.0
2L	7610000	21185	-0.09145808296200789
2L	16490000	21185	0.19476952444263113
2R	100000	21185	0.06212233134836226
2R	2880000	21185	-0.2462735234051971
2R	4080000	21185	0.292072014502179
2R	6670000	21185	0.07832375768646399
2R	7080000	21185	-0.10663667579601391
2R	7200000	21185	-0.06132937104473152
2R	7860000	21185	-0.011950439968917911
2R	9600000	21185	-0.13945257315334736
2R	9870000	21185	0.0193179083935153
2R	10470000	21185	0.017264671761082817
2R	11810000	21185	-0.17176155646001023
2R	12280000	21185	0.09646178448923726
2R	14150000	21185	-0.1724921065198696
2R	14220000	21185	-0.3092508995090143
2R	18260000	21185	0.19815754497597177
2R	20060000	21185	0.11200763135484156
3L	190000	21185	0.11776601708179107
3L	930000	21185	0.4799051607379553
3L	4030000	21185	0.1666216536079136
3L	4200000	21185	-0.16816145450167197
3L	4320000	21185	0.04452757302311984
3L	4410000	21185	0.0646660339147502
3L	4430000	21185	0.016889671625813257
3L	5910000	21185	0.0
3L	7220000	21185	0.22463125955966626
3L	8170000	21185	0.1863091476317923
3L	9730000	21185	-2.2739275747559114e-16
3L	11000000	21185	0.05140584602593406
3L	11340000	21185	0.029741537561774258
3L	13010000	21185	-1.1161308358212393e-16
3L	14210000	21185	7.29290762722301e-19
3L	15320000	21185	0.14838002951878845
3R	90000	21185	0.07560968572676019
3R	9210000	21185	-0.10658354178616426
3R	13120000	21185	0.10294512848444737
3R	14000000	21185	0.3484569911581577
3R	14840000	21185	0.1531047986938026
3R	18310000	21185	-0.23314718715642563
3R	19290000	21185	-0.16836946186405344
3R	24010000	21185	-0.0835096680600584
3R	25590000	21185	0.276804446823182
3R	27140000	21185	0.011606733958125975
X	160000	21186	0.0919335765023397
X	3960000	21186	-0.5063846159389569
X	7270000	21186	-0.2028820801086871
X	8360000	21186	0.0
X	9000000	21186	-0.1526534961012524
X	12800000	21186	-0.011996714132553238
X	14190000	21186	0.22811444351417698
X	16170000	21186	-0.022136472494930656
X	19430000	21186	-0.1102780525559581
X	20170000	21186	0.2116203651506192
2L	70000	21186	0.0
2L	970000	21186	-0.3865092370102542
2L	6020000	21186	-0.06278803500233332
2L	6280000	21186	-0.3227043864007811
2L	6380000	21186	-0.1003171776664626
2L	6510000	21186	-0.3734700949812614
2L	7330000	21186	0.2854101893996089
2L	7610000	21186	-0.38452583290947456
2L	7890000	21186	0.20095480748826566
2L	9670000	21186	0.22672043835858358
2L	12320000	21186	-0.1344062273049957
2R	100000	21186	0.14524053776572357
2R	8440000	21186	0.08813670113013639
2R	9200000	21186	-0.017746608620455538
2R	10400000	21186	0.29506258814790143
2R	11820000	21186	0.09805718431550262
2R	12490000	21186	0.27455322438938085
2R	12740000	21186	0.13094083115893568
2R	15500000	21186	-0.0855185247312088
2R	16830000	21186	0.0868097598116793
2R	16930000	21186	-1.3590446039589874
2R	17020000	21186	-0.08442657026461012
2R	17220000	21186	0.17485995961797446
3L	190000	21186	-0.024182631876913052
3L	3390000	21186	0.05706193915557511
3L	4130000	21186	0.14114700782562734
3L	5010000	21186	0.16369058569025552
3L	6250000	21186	0.13911180995880562
3L	7130000	21186	-2.7171174607361584e-16
3L	12600000	21186	0.29915749436236166
3L	12780000	21186	0.2501640555078228
3L	13110000	21186	0.28895997764191833
3L	17460000	21186	-1.1161308358212393e-16
3L	20000000	21186	0.28290534340147366
3L	21180000	21186	1.2845670167533938e-16
3R	90000	21186	0.3484569911581577
3R	8220000	21186	0.23503795735531804
3R	9210000	21186	0.09926214434315123
3R	9910000	21186	1.3691067513621413
3R	12130000	21186	-0.15175286068977056
3R	12230000	21186	0.26115194496088606
3R	14230000	21186	-0.1686474395483455
3R	14960000	21186	0.12085964584857785
3R	17980000	21186	0.054995597981426086
3R	18340000	21186	0.011606733958125975
3R	18540000	21186	0.019779399821037845
3R	18560000	21186	-0.3734678275324245
3R	21330000	21186	-0.0704278085717458
3R	23410000	21186	0.296815129960367
3R	25510000	21186	0.04950724799197684
3R	25840000	21186	0.03750862632021991
3R	26070000	21186	0.025341688589850697
X	160000	21187	0.0919335765023397
X	3390000	21187	-0.2615555892052794
X	10340000	21187	0.6002561108185607
X	13130000	21187	0.09535833066610659
2L	70000	21187	0.09577680912806576
2L	2670000	21187	0.16654758706443312
2L	3630000	21187	0.27381034127293546
2L	4580000	21187	0.051160436026769604
2L	5000000	21187	0.13833058353834138
2L	5220000	21187	0.41426588863451375
2L	9850000	21187	-0.2024055264785041
2L	10000000	21187	0.6691379651598495
2L	10340000	21187	0.04674961106617927
2L	10530000	21187	-4.062419991431911e-17
2L	12290000	21187	-0.1562226093381816
2L	12470000	21187	0.23940366436095017
2L	15410000	21187	-0.07737691400862731
2R	100000	21187	-0.02633664746643001
2R	4100000	21187	0.11559934100519384
2R	4550000	21187	0.1263835113399685
2R	6570000	21187	-0.012173270094537017
2R	6930000	21187	-0.026915735445872464
2R	8620000	21187	-0.011209973729368716
2R	10400000	21187	0.05229442841625222
2R	11840000	21187	-0.07264125978594894
2R	12430000	21187	0.3405436365576945
2R	14000000	21187	-0.3092508995090143
2R	17970000	21187	-0.12013722574290121
2R	18790000	21187	0.13415658654064785
2R	20060000	21187	0.2137928091757269
3L	190000	21187	0.11860875785694643
3L	360000	21187	0.468276870258137
3L	830000	21187	0.4566201524133826
3L	850000	21187	0.47818841266257
3L	2120000	21187	0.1254644180441773
3L	2170000	21187	1.2920735370338351e-16
3L	7300000	21187	0.0
3L	7910000	21187	0.11025775155670735
3L	9500000	21187	2.4635463707278176e-17
3L	11040000	21187	0.2240640914760451
3L	12290000	21187	0.4799051607379553
3L	12330000	21187	0.22131647679958774
3L	13150000	21187	4.708416227607385e-17
3L	16460000	21187	0.022667218528683954
3R	90000	21187	-0.106877732315095
3R	8470000	21187	0.05179977205391869
3R	12850000	21187	0.1580292702391648
3R	13780000	21187	0.12085964584857785
3R	13840000	21187	0.011606733958125975
3R	14100000	21187	0.11767823113456852
3R	14950000	21187	0.15368113743916229
3R	16630000	21187	-0.1278722300190323
3R	17020000	21187	0.07082246161898269
3R	18600000	21187	0.08459472652904916
3R	18720000	21187	0.17469388357479992
3R	18980000	21187	-0.05844766698390619
3R	19350000	21187	0.18987336378253428
3R	19660000	21187	0.11184826759763992
3R	19970000	21187	0.49547605752482843
3R	23080000	21187	-0.32890262610494425
3R	26270000	21187	-0.20204667238637036
3R	26850000	21187	-0.35085375591374546
X	160000	21188	0.0919335765023397
X	3930000	21188	-0.39143616165742157
X	5440000	21188	-0.009145146381573752
X	5790000	21188	0.45766783208046213
X	6480000	21188	0.029986918236030127
X	7470000	21188	0.014923968363293055
X	8330000	21188	0.0
X	9770000	21188	-9.515201021821205e-17
X	10430000	21188	0.006194597233832699
X	11880000	21188	-0.19118723324838974
X	12570000	21188	0.830292355130655
X	13430000	21188	0.0
X	14010000	21188	0.12628929611645848
X	14740000	21188	0.0
X	14860000	21188	0.1537253561758084
X	17640000	21188	-0.05560991338912877
X	18680000	21188	-0.0029742645742114604
X	20210000	21188	0.23404665844726674
X	20910000	21188	0.09846407584718725
2L	70000	21188	-0.38452583290947456
2L	6020000	21188	-0.06278803500233332
2L	6310000	21188	0.24071490360723224
2L	6790000	21188	0.0
2L	7610000	21188	0.2854101893996089
2L	8630000	21188	0.16977816016713876
2L	8710000	21188	0.1400853490648701
2L	9530000	21188	-0.17980042727308246
2L	16050000	21188	-2.1085576130193842e-16
2R	100000	21188	1.707830616555014e-17
2R	6420000	21188	0.12729121419184847
2R	8450000	21188	-0.07425533309075333
2R	12710000	21188	0.16915822362573274
2R	15870000	21188	-0.09908088598944859
2R	16340000	21188	-0.13945257315334736
2R	18060000	21188	-0.011266274124260206
2R	18830000	21188	-0.002274737998485765
2R	19490000	21188	0.03612020307798783
3L	190000	21188	-0.20533213309594925
3L	1820000	21188	-0.1800948522561886
3L	5700000	21188	-1.5751544232336304e-17
3L	6560000	21188	0.24772349662633086
3L	9350000	21188	0.05894475985156511
3L	10200000	21188	0.16989949988053177
3L	10530000	21188	4.839593889528618e-18
3L	11000000	21188	0.22226529314440124
3R	90000	21188	-8.620238490674991e-17
3R	6940000	21188	0.12970916177933844
3R	7380000	21188	0.0
3R	8360000	21188	0.3000435574006577
3R	9200000	21188	1.3691067513621413
3R	10900000	21188	0.24225747681354617
3R	14950000	21188	-0.2748657836908052
3R	18970000	21188	0.011606733958125975
3R	20400000	21188	0.1398160495117921
3R	20930000	21188	-0.027629381720605944
3R	22700000	21188	0.3428980180952715
3R	23120000	21188	0.20926033557584434
3R	23580000	21188	0.15685982974593593
3R	26070000	21188	0.11503505983491867
X	160000	21189	-0.21523343229611752
X	2190000	21189	0.0919335765023397
X	3430000	21189	0.49643760512485646
X	5100000	21189	0.06916460510098452
X	5270000	21189	0.5111965739370894
X	6290000	21189	-0.6694137624649962
X	7690000	21189	-0.09567333898972516
X	8340000	21189	0.0
X	8870000	21189	-1.3344391962760715e-17
X	9800000	21189	0.5276287178458641
X	10000000	21189	0.3868369353200969
X	10890000	21189	-0.1510236979357759
X	12040000	21189	0.0
X	12290000	21189	-0.06229964442153454
X	12820000	21189	-0.12601485798922712
X	19630000	21189	-0.3262147325923549
X	20170000	21189	0.1719424385023175
2L	70000	21189	0.22593605970587394
2L	2880000	21189	-0.2430820167549583
2L	3940000	21189	-0.16408078576996396
2L	4580000	21189	-0.3829891224596246
2L	5000000	21189	0.1370572717735805
2L	7580000	21189	0.19476952444263113
2L	9870000	21189	0.14347921818309625
2L	10500000	21189	-0.4296438165109467
2L	10980000	21189	0.13222720723570686
2L	14090000	21189	-0.2024055264785041
2L	16100000	21189	0.24781806665882955
2R	100000	21189	-0.13763327101240516
2R	6820000	21189	-0.13945257315334736
2R	8440000	21189	0.012199789946711767
2R	9090000	21189	-0.07532803381538121
2R	9210000	21189	0.10395979373832118
2R	9620000	21189	0.01152725399829449
2R	10350000	21189	0.09805718431550262
2R	12420000	21189	0.11041207164295389
2R	14730000	21189	0.010945449436223713
2R	15940000	21189	-0.16148870834728724
2R	16010000	21189	-0.09029439504419139
2R	18960000	21189	-9.261704761159912e-16
2R	19070000	21189	0.13063987837500607
3L	190000	21189	0.05140584602593406
3L	1060000	21189	0.030677429013343076
3L	3850000	21189	0.2654406515014664
3L	5820000	21189	-1.1161308358212393e-16
3L	6370000	21189	0.06661166728982557
3L	8170000	21189	0.09205214460865675
3L	8880000	21189	-0.2308898672201551
3L	12560000	21189	0.263193526603864
3L	12890000	21189	0.06337297332706804
3L	13350000	21189	0.0934957815571947
3L	13940000	21189	0.18444743933644941
3L	13980000	21189	-7.191190615426556e-17
3R	90000	21189	-0.1268790681855299
3R	5560000	21189	0.2942033020968189
3R	6940000	21189	2.496835566153972e-18
3R	13800000	21189	0.15368113743916229
3R	13820000	21189	0.011606733958125975
3R	15330000	21189	-0.010298135981499215
3R	16630000	21189	-0.1853160066669621
3R	17630000	21189	-0.03749925086279951
3R	18260000	21189	0.29689728936686954
3R	19030000	21189	0.016334610470137317
3R	19340000	21189	0.01949681381056259
3R	19740000	21189	0.25336758927208436
3R	20080000	21189	0.3164783232983339
3R	20220000	21189	-0.06791915676895642
3R	20560000	21189	0.1328717750446063
3R	20840000	21189	0.18714079340421175
3R	24380000	21189	0.09694354791129038
3R	24990000	21189	0.033118578548142985
X	160000	21190	0.0919335765023397
X	3870000	21190	0.025893082820456714
X	4460000	21190	0.041431543003980886
X	4750000	21190	0.012696051602903977
X	5020000	21190	0.0
X	5720000	21190	-0.12546206473854768
X	6480000	21190	0.1642134759912103
X	7470000	21190	-0.17709830278196131
X	10350000	21190	-0.03967886742392429
X	12090000	21190	0.12772146712335303
X	12800000	21190	-0.31734929349850316
X	14590000	21190	-0.41447816267098037
X	18540000	21190	-0.17200762621446022
X	19380000	21190	-0.0035203706576971026
X	20170000	21190	0.16795496719007152
2L	70000	21190	0.41084750066164255
2L	2340000	21190	-0.11389110731069156
2L	7870000	21190	0.1761462913421637
2L	9210000	21190	2.4313617254331214e-17
2L	9430000	21190	-0.1402711065042483
2L	9960000	21190	0.13820740309075752
2L	10540000	21190	0.295474879638322
2L	11320000	21190	0.6691379651598495
2L	14250000	21190	-0.10094911137848672
2L	14480000	21190	0.8858599496805296
2L	18870000	21190	-0.8758772693127519
2L	19320000	21190	0.2927943929837792
2R	100000	21190	0.19010010470313451
2R	6930000	21190	0.08813670113013639
2R	14540000	21190	-0.24931785256844832
2R	19280000	21190	0.14276796856491425
2R	19710000	21190	0.05229442841625222
3L	190000	21190	0.06337297332706804
3L	1490000	21190	0.03112881291493394
3L	3840000	21190	-1.1161308358212393e-16
3L	5070000	21190	0.033605424741874855
3L	5220000	21190	-0.5204867382491803
3L	5630000	21190	4.1956763946413564e-17
3L	5800000	21190	0.1993484661632515
3L	8170000	21190	0.27312632774395823
